nmim,0
ekoa,0
asut,0
lgnc,0
rtek,0
trjp,0
zxvu,0
gzda,0
bzhv,0
dpoe,0
uozc,0
rcvi,0
xfol,0
ejuw,0
jmjd,0
ermj,0
mden,0
vqdf,0
yvlz,0
bvkq,0
vfgg,0
mvaa,0
rlsx,0
pxcw,0
vhbm,0
wpqg,0
ujle,0
ugik,0
rjfi,0
cqpl,0
eymk,0
flpv,0
eopi,0
uuzr,0
gxan,0
ntbv,0
iadb,0
qaah,0
fgjm,0
xrfg,0
rbdz,0
xfmt,0
iiif,0
znnd,1
svas,0
inbw,0
bzmb,0
dbmx,0
xoes,0
oknu,0
kmgs,0
oqxt,0
buco,0
nhal,0
lcht,0
xswv,0
paxn,0
gzgw,0
ugea,0
mofi,0
xlbj,0
xlef,0
gkce,0
uflf,0
zcff,0
achn,0
euiy,0
hzzq,0
wrfs,0
xapb,0
eokb,0
uwdh,0
hapi,0
xhnv,0
ygnz,0
rosz,0
klxt,0
whno,0
cczo,0
aipx,0
nldv,0
jayz,0
cwli,0
oogp,0
wumj,0
kokr,0
fuqf,0
fste,0
exuy,0
ldur,0
xekt,0
sozs,0
prgo,0
ixjh,0
drmm,0
aftq,0
umkw,0
uvmx,0
mevg,0
gkhb,0
jaeu,0
rdtt,0
lsbr,0
vagr,0
kwgz,0
lezm,0
tzzg,0
xcjh,0
covb,0
vhzd,0
upfm,0
snak,1
